id,mls_number,coordinates_source,coordinates_geohash,latitude,longitude,title,home_type,sub_type,offer,status,banner_id,property_class,property_type,unit_name,unit_number,corporation_number,corporation_jurisdiction,asking_price,advertise_permission,featured,exclusive,promoted,building_id,building_age_max,building_age,address_id,street_id,neighbourhood_id,neighbourhood_name,sublocality_id,sublocality_name,locality_id,locality_name,locality_parent_id,locality_parent_name,locality_grandparent_id,locality_grandparent_name,province_id,province_name,country_id,country_name,url,tax,tax_year,bedrooms,bedrooms_plus,bed_type,bed_type_num,bathrooms,furnished,parking_spots,parking_type,locker_type,sqft_min,sqft_max,sqft,sqft_source,lot_size,lot_front,lot_depth,pin_to_front,ranking,maintenance_fee,photo_count,photo_version,photo_base_url,pool,furnished_id,property_class_name,entry_date,entry_date_unix,street_name,brokerage,brokerage_id,brokerage_name,date_available,date_available_period,exposure,outdoor_space,pets_permitted,created_at,source_timestamp,slogan,has_locker,has_balcony,amenities,tags,title_to_land,filter_type,filter_value,type,subtitle,open_houses,_geoloc,objectID,_highlightResult
671967,W5430619,Address,dpz2yedq72c0cjfc3cny,43.7458891,-79.5158122,703 - 5 Frith Rd,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,703,03,36,YCC,419900,1,0,0,0,4952,50,50,45357,5301,838,Glenfield-Jane Heights,17,North York,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/5-frith-condos-5-frith-rd/unit-703-W5430619,971.51,2020,2,,2,2,1,No,1,Underground,Owned,1000,1199,,,,,,,,845,19,2,https://shared-s3.property.ca/public/images/listings/optimized/w5430619/mls/,None,,,2021-11-12,1636731711,Frith Road,"HOMELIFE WOODBINE REALTY INC., BROKERAGE",,,T.B.A,2021-Nov,SW,Open Balcony,Restrictions,2021-11-12 15:49:49,2021-11-12 15:37:33,,1,1,"['Car Wash', 'Gym', 'Outdoor Pool', 'Party Room', 'Sauna', 'Visitor Parking', 'BBQ Permitted', 'Security System']",[],,mls_number,W5430619,SearchListing,W5430619 | For Sale,[],"{'lat': 43.7458891, 'lng': -79.5158122}",W5430619,"{'mls_number': {'value': 'W5430619', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '703 - 5 Frith Rd', 'matchLevel': 'none', 'matchedWords': []}}"
671951,C5430624,Address,dpz83qbkfz14yvrywzeq,43.6756276,-79.3977304,601 - 128 Pears Ave,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,601,01,2752,TSCC,1399000,1,0,0,0,1440,3,3,271747,5800,760,Yorkville,14,Downtown,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/the-perry-128-pears-ave/unit-601-C5430624,7844.13,2020,2,1,2+1,2.1,2,No,1,Underground,Owned,1200,1399,,,,,,,,1811.18,35,2,https://shared-s3.property.ca/public/images/listings/optimized/c5430624/mls/,None,,,2021-11-12,1636731711,Pears Avenue,"SOTHEBY`S INTERNATIONAL REALTY CANADA, BROKERAGE",,,30 - 60 Days,2021-Dec,S,Open Balcony,Restrictions,2021-11-12 15:49:47,2021-11-12 15:39:15,,1,1,"['Concierge', 'Guest Suites', 'Party Room', 'Rooftop Deck', 'Visitor Parking', 'Meeting Room', 'Outdoor Patio', 'Gym', 'Rec Room', 'Library', 'Piano Lounge']",[],,mls_number,C5430624,SearchListing,C5430624 | For Sale,[],"{'lat': 43.6756276, 'lng': -79.3977304}",C5430624,"{'mls_number': {'value': 'C5430624', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '601 - 128 Pears Ave', 'matchLevel': 'none', 'matchedWords': []}}"
672619,C5431213,Address,dpz83fkfedyzgpfs8zj8,43.6505002,-79.3695382,407 - 160 Frederick St,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,407,07,630,MTCC,1549900,1,0,0,0,1115,37,37,314047,11280,746,St. Lawrence,14,Downtown,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/olde-york-place-1-160-frederick-st/unit-407-C5431213,4600,2020,2,1,2+1,2.1,3,No,1,Underground,None,2000,2249,2125,Calculated,,,,,,2050,27,4,https://shared-s3.property.ca/public/images/listings/optimized/c5431213/mls/,None,,,2021-11-12,1636730500,Frederick Street,"SUTTON GROUP-ADMIRAL REALTY INC., BROKERAGE",,,Immediate,2021-Nov,NS,Terrace,Restrictions,2021-11-12 21:49:46,2021-11-16 14:53:43,,0,1,"['Concierge', 'Gym', 'Games Room', 'Indoor Pool', 'Squash Court', 'Visitor Parking', 'Pets', 'Public Transit', 'Parking Garage', 'Sauna', 'Security Guard', 'Security System', 'Party Room']",['Mid-Rise'],,mls_number,C5431213,SearchListing,C5431213 | For Sale,[],"{'lat': 43.6505002, 'lng': -79.3695382}",C5431213,"{'mls_number': {'value': 'C5431213', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '407 - 160 Frederick St', 'matchLevel': 'none', 'matchedWords': []}}"
673059,C5431517,Address,dpz83f06grg9kv15wqb8,43.6491955,-79.3757330,327 - 22 Leader Lane,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,327,27,2309,TSCC,548000,1,0,0,0,1419,8,8,312853,11297,746,St. Lawrence,14,Downtown,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/king-edward-private-residences-37-king-st-e-22-leader-ln/unit-327-C5431517,1979.68,2021,1,,1,1,1,No,0,,Owned,0,499,446,Calculated,,,,,,570.58,18,2,https://shared-s3.property.ca/public/images/listings/optimized/c5431517/mls/,None,,,2021-11-12,1636730492,Leader Lane,"RIGHT AT HOME REALTY INC., BROKERAGE",,,Flex,2021-Nov,N,None,Restrictions,2021-11-13 15:29:45,2021-11-13 15:17:51,,1,0,"['Business Centre (WiFi)', 'Concierge', 'Guest Suites', 'Gym', 'Party Room', 'Public Transit', 'Meeting Room', 'Pet Restriction', 'Rec Room', 'Room Service', 'Security Guard', 'Security System', 'Spa']",[],,mls_number,C5431517,SearchListing,C5431517 | For Sale,[],"{'lat': 43.6491955, 'lng': -79.375733}",C5431517,"{'mls_number': {'value': 'C5431517', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '327 - 22 Leader Lane', 'matchLevel': 'none', 'matchedWords': []}}"
673027,E5431475,Address,dpz95rtueqgx6f5p06xz,43.8115399,-79.3022620,206 - 1883 Mcnicoll Ave,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,206,06,1254,MTCC,588000,1,0,0,0,867,22,22,418432,7131,767,Steeles,15,Scarborough,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/bamburgh-gate-manor-north-1883-mcnicoll-ave/unit-206-E5431475,1875.81,2021,2,,2,2,2,No,2,Underground,Owned,900,999,954,Calculated,,,,,,707.21,26,3,https://shared-s3.property.ca/public/images/listings/optimized/e5431475/mls/,None,,,2021-11-12,1636729279,McNicoll Avenue,"LIVING REALTY INC., BROKERAGE",,,30/60/90,2021-Dec,NW,None,Restrictions,2021-11-13 14:29:47,2021-11-29 14:40:53,,1,0,"['Gym', 'Indoor Pool', 'Party Room', 'Sauna', 'Visitor Parking', 'Public Transit', 'Parking Garage', 'Pet Restriction', 'Security Guard', 'Security System', 'Games Room', 'Meeting Room', 'Rec Room', 'Enter Phone System']",['High-Rise'],,mls_number,E5431475,SearchListing,E5431475 | For Sale,[],"{'lat': 43.8115399, 'lng': -79.302262}",E5431475,"{'mls_number': {'value': 'E5431475', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '206 - 1883 Mcnicoll Ave', 'matchLevel': 'none', 'matchedWords': []}}"
672133,C5430797,Address,dpz83egqd5xct2xh8pwm,43.6594295,-79.3826474,7410 - 388 Yonge St,Condo,Condo Apartment,Sale,Active,,Condo,Comm Element Condo,7410,10,1212,MTCC,1530000,1,1,0,0,1264,6,6,274147,10532,750,Bay St. Corridor,14,Downtown,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/aura-at-college-park-386-yonge-st-388-yonge-st/unit-7410-C5430797,6590.34,2020,2,1,2+1,2.1,2,No,1,Underground,Owned,1200,1399,1252,Calculated,,,,1,,1014.25,40,5,https://shared-s3.property.ca/public/images/listings/optimized/c5430797/mls/,None,,,2021-11-12,1636728087,Yonge Street,"PROPERTY.CA INC., BROKERAGE",,,Immediate,2021-Nov,SW,None,Restrictions,2021-11-12 17:29:50,2021-11-29 14:24:24,,1,0,"['Concierge', 'Gym', 'Party Room', 'Sauna', 'Beanfield Fibre Available', 'Guest Suites', 'Media Room', 'Meeting Room', 'Outdoor Patio', 'Parking Garage', 'Pet Restriction', 'Public Transit', 'Rec Room', 'Rooftop Deck', 'Security Guard', 'Security System', 'Visitor Lounge', 'FibreStream Internet', 'Bike Storage', 'Games Room']",['High-Rise'],,mls_number,C5430797,SearchListing,C5430797 | For Sale,[],"{'lat': 43.6594295, 'lng': -79.3826474}",C5430797,"{'mls_number': {'value': 'C5430797', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '7410 - 388 Yonge St', 'matchLevel': 'none', 'matchedWords': []}}"
671921,E5430563,Address,dpz8s0f2g5cyhf8fsg9g,43.6859104,-79.2741226,TH9 - 1350 Kingston Rd,Townhouse,Townhouse,Sale,Active,,Condo,Condo Townhouse,Th9,9,2779,TSCC,999900,1,0,0,0,2045,3,3,477863,6632,771,Birchcliffe-Cliffside,15,Scarborough,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/residences-at-the-hunt-club-1350-kingston-rd/unit-Th9-E5430563,4051.36,2021,2,1,2+1,2.1,3,No,0,Underground,None,1400,1599,,,,,,,,756.8,32,3,https://shared-s3.property.ca/public/images/listings/optimized/e5430563/mls/,None,,,2021-11-12,1636728078,Kingston Road,"RE/MAX HALLMARK REALTY LTD., BROKERAGE",,,Tba,2021-Nov,S,Open Balcony,Restrictions,2021-11-12 15:29:51,2021-11-22 14:35:05,,0,1,"['Gym', 'Guest Suites', 'Party Room', 'Rooftop Deck', 'Security System', 'Meeting Room', 'Security Guard']",['Mid-Rise'],,mls_number,E5430563,SearchListing,E5430563 | For Sale,[],"{'lat': 43.6859104, 'lng': -79.2741226}",E5430563,"{'mls_number': {'value': 'E5430563', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': 'TH9 - 1350 Kingston Rd', 'matchLevel': 'none', 'matchedWords': []}}"
672167,C5430846,Address,dpz83w1etpm868v6smm9,43.6712941,-79.3849250,3009 - 8 Park Rd,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,3009,09,1525,TSCC,648888,1,0,0,0,856,18,18,276639,9859,748,Yonge and Bloor,14,Downtown,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/the-residences-of-8-park-road-yorkville-8-park-rd/unit-3009-C5430846,2334.1,2021,1,1,1+1,1.1,1,No,0,Underground,Owned,600,699,610,Calculated,,,,,,565.91,31,4,https://shared-s3.property.ca/public/images/listings/optimized/c5430846/mls/,None,,,2021-11-12,1636726916,Park Road,"CENTURY 21 ATRIA REALTY INC., BROKERAGE",,,Immediately,2021-Nov,E,Juliet Balcony,Restrictions,2021-11-12 17:49:50,2021-11-23 14:09:15,,1,1,"['Concierge', 'Gym', 'Media Room', 'Party Room', 'Rooftop Deck', 'Sauna', 'Public Transit', 'Meeting Room', 'Parking Garage', 'Pet Restriction', 'Security Guard', 'Security System', 'BBQ Permitted', 'Games Room']",['High-Rise'],,mls_number,C5430846,SearchListing,C5430846 | For Sale,[],"{'lat': 43.6712941, 'lng': -79.384925}",C5430846,"{'mls_number': {'value': 'C5430846', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '3009 - 8 Park Rd', 'matchLevel': 'none', 'matchedWords': []}}"
671719,C5430338,Address,dpz948vxnq3dh22te71c,43.7748866,-79.3354382,2307 - 30 Heron's Hill Way,Condo,Condo Apartment,Sale,Active,8,Condo,Condo Apt,2307,7,2162,TSCC,659000,1,0,0,0,976,10,10,369788,12193,829,Henry Farm,17,North York,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/legacy-at-herons-hill-30-heron-s-hill-way-2035-sheppard-ave-e/unit-2307-C5430338,2248.53,2021,2,,2,2,2,No,1,Underground,Owned,800,899,825,Calculated,,,,,,770.86,25,2,https://shared-s3.property.ca/public/images/listings/optimized/c5430338/mls/,None,,,2021-11-12,1636726915,Heron's Hill Way,"HOMELIFE NEW WORLD REALTY INC., BROKERAGE",,,Immed/Tba,2021-Nov,S,Open Balcony,Restrictions,2021-11-12 13:09:53,2021-11-21 16:12:38,,1,1,"['Car Wash', 'Concierge', 'Gym', 'Indoor Pool', 'Party Room', 'Visitor Parking', 'Guest Suites', 'Meeting Room', 'Parking Garage', 'Pet Restriction', 'Sauna', 'Security System', 'Enter Phone System']",['High-Rise'],,mls_number,C5430338,SearchListing,C5430338 | For Sale,[],"{'lat': 43.7748866, 'lng': -79.3354382}",C5430338,"{'mls_number': {'value': 'C5430338', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': ""2307 - 30 Heron's Hill Way"", 'matchLevel': 'none', 'matchedWords': []}}"
676725,C5434358,Address,dpz838trwuy2cg90x1fx,43.6417550,-79.3796991,PH105 - 88 Harbour St,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,Ph105,05,2647,TSCC,3380000,1,0,0,0,1918,3,3,266198,10520,747,The Waterfront,14,Downtown,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/harbour-plaza-residences-88-100-harbour-st/unit-Ph105-C5434358,15000,2021,3,1,3+1,3.1,3,No,2,Underground,Exclusive,1800,1999,1907,Calculated,,,,,,1698.9,40,2,https://shared-s3.property.ca/public/images/listings/optimized/c5434358/mls/,None,,,2021-11-12,1636724462,Harbour Street,"KELLER WILLIAMS REFERRED URBAN REALTY, BROKERAGE",,,April/May 2022,2021-Nov,SW,Open Balcony,Restrictions,2021-11-17 13:49:57,2021-11-17 13:25:52,,1,1,"['Concierge', 'Gym', 'Games Room', 'Media Room', 'Security System', 'Pets', 'Rooftop Deck', 'Public Transit', 'Party Room', 'Bike Storage', 'Business Centre (WiFi)', 'Elevator', 'Guest Suites', 'Jacuzzi', 'Meeting Room', 'Parking Garage', 'Rec Room', 'Security Guard', 'Indoor Pool', 'BBQ Permitted', 'Enter Phone System']",['Penthouse'],,mls_number,C5434358,SearchListing,C5434358 | For Sale,[],"{'lat': 43.641755, 'lng': -79.3796991}",C5434358,"{'mls_number': {'value': 'C5434358', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': 'PH105 - 88 Harbour St', 'matchLevel': 'none', 'matchedWords': []}}"
671761,W5430345,Address,dpz2xzt044txxhus7h0s,43.7228540,-79.4571514,708 - 16 Mcadam Ave,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,708,8,2595,TSCC,499000,1,0,0,0,7241,4,4,107822,7079,834,Yorkdale | Glen Park,17,North York,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/dream-residences-at-yorkdale-16-mcadam-ave/unit-708-W5430345,2500,2021,,,Studio,0.1,1,No,1,Underground,Owned,0,499,413,Calculated,,,,,,253,6,2,https://shared-s3.property.ca/public/images/listings/optimized/w5430345/mls/,None,,,2021-11-12,1636722110,McAdam Avenue,"DREAM MAKER REALTY INC., BROKERAGE",,,Tba,2021-Nov,S,Open Balcony,Restrictions,2021-11-12 13:09:59,2021-11-16 06:57:58,,1,1,"['Bike Storage', 'Party Room', 'Rec Room', 'Security Guard', 'Security System', 'Visitor Parking', 'Rooftop Deck', 'Media Room', 'Parking Garage']",['Mid-Rise'],,mls_number,W5430345,SearchListing,W5430345 | For Sale,[],"{'lat': 43.722854, 'lng': -79.4571514}",W5430345,"{'mls_number': {'value': 'W5430345', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '708 - 16 Mcadam Ave', 'matchLevel': 'none', 'matchedWords': []}}"
671343,W5429856,Address,dpz2mrjbxtt8t1v9b8md,43.6762629,-79.5657487,216 - 25 Richgrove Dr,Townhouse,Townhouse,Sale,Active,,Condo,Condo Townhouse,216,16,2137,TSCC,699999,1,0,0,0,1002,10,10,16769,1518,801,Willowridge | Martingrove | Richview,16,Etobicoke,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/richgrove-village-5-35-richgrove-dr/unit-216-W5429856,2050.99,2020,2,,2,2,2,No,1,Underground,Ensuite,1200,1399,1005,Calculated,,,,,,254.16,32,2,https://shared-s3.property.ca/public/images/listings/optimized/w5429856/mls/,None,,,2021-11-11,1636682470,Richgrove Drive,"INTERCITY REALTY INC., BROKERAGE",,,Tba,2021-Nov,S,None,Restrictions,2021-11-11 19:29:55,2021-12-02 01:47:46,,1,0,"['BBQ Permitted', 'Visitor Parking', 'Pets', 'Parking Garage', 'Security Guard']",['Low-Rise'],,mls_number,W5429856,SearchListing,W5429856 | For Sale,[],"{'lat': 43.6762629, 'lng': -79.5657487}",W5429856,"{'mls_number': {'value': 'W5429856', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '216 - 25 Richgrove Dr', 'matchLevel': 'none', 'matchedWords': []}}"
671659,E5430247,Address,dpz9h2xws94jtdrkbj1v,43.7733999,-79.2558617,202 - 60 Town Centre Crt,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,202,202,2044,TSCC,474900,1,0,0,0,289,11,11,404045,13126,779,Bendale,15,Scarborough,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/eq2-60-town-centre-court/unit-202-E5430247,1147.96,2021,1,,1,1,1,No,0,Underground,None,500,599,464,Calculated,,,,,,355.01,1,2,https://shared-s3.property.ca/public/images/listings/optimized/e5430247/mls/,None,,,2021-11-11,1636680088,Town Centre Court,"RE/MAX CROSSROADS REALTY INC., BROKERAGE",,,Tba,2021-Nov,E,None,Restrictions,2021-11-12 01:29:40,2021-11-12 01:08:56,,0,0,"['Car Wash', 'Concierge', 'FibreStream Internet', 'Guest Suites', 'Media Room', 'Meeting Room', 'Parking Garage', 'Party Room', 'Pet Restriction', 'Security Guard', 'Security System', 'Visitor Parking', 'Games Room', 'Gym', 'Enter Phone System']",[],,mls_number,E5430247,SearchListing,E5430247 | For Sale,[],"{'lat': 43.7733999, 'lng': -79.2558617}",E5430247,"{'mls_number': {'value': 'E5430247', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '202 - 60 Town Centre Crt', 'matchLevel': 'none', 'matchedWords': []}}"
671603,C5430187,Address,dpz83305dypyujby63kw,43.6438226,-79.3980648,600 - 468 Wellington Ave W,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,600,00,1415,MTCC,10299000,1,0,0,0,10,20,20,257781,10363,753,King West,14,Downtown,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/butterick-building-468-wellington-st-w/unit-600-C5430187,17798,2021,1,,1,1,2,No,2,Garage,Ensuite,5000,,,,,,,,,1857.23,27,2,https://shared-s3.property.ca/public/images/listings/optimized/c5430187/mls/,None,,,2021-11-11,1636674110,Wellington Street West,"BERKSHIRE HATHAWAY HOMESERVICES TORONTO REALTY, BROKERAGE",,,Flexible,2021-Nov,SW,Terrace,Restrictions,2021-11-11 23:49:39,2021-11-11 23:33:35,,1,1,"['Security System', 'Gym', 'Pets', 'Concierge', 'Public Transit', 'Elevator', 'Parking Garage', 'Security Guard']","['Loft', 'Soft Loft']",,mls_number,C5430187,SearchListing,C5430187 | For Sale,[],"{'lat': 43.6438226, 'lng': -79.3980648}",C5430187,"{'mls_number': {'value': 'C5430187', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '600 - 468 Wellington Ave W', 'matchLevel': 'none', 'matchedWords': []}}"
670865,C5429319,Address,dpz828txw9erks8gqqkd,43.6417386,-79.4233157,221 - 36 Lisgar St,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,221,18,2448,TSCC,469900,1,0,0,0,1285,6,6,235022,10093,851,Little Portugal,19,West End,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/edge-on-triangle-park-36-lisgar-st/unit-221-C5429319,1511.25,2020,1,,1,1,1,No,0,,None,500,599,561,Calculated,,,,,,450.43,19,2,https://shared-s3.property.ca/public/images/listings/optimized/c5429319/mls/,None,,,2021-11-11,1636669262,Lisgar Street,"BOSLEY - TORONTO REALTY GROUP INC., BROKERAGE",,,Tbd,2021-Nov,W,Open Balcony,Restrictions,2021-11-11 14:49:40,2021-11-25 22:05:06,,0,1,"['Concierge', 'Gym', 'Indoor Pool', 'Party Room', 'Sauna', 'Visitor Parking', 'Beanfield Fibre Available', 'Elevator', 'FibreStream Internet', 'Guest Suites', 'Media Room', 'Meeting Room', 'Pet Restriction', 'Public Transit', 'Rec Room', 'Security Guard', 'Security System', 'Visitor Lounge', 'Rooftop Deck']",['High-Rise'],,mls_number,C5429319,SearchListing,C5429319 | For Sale,[],"{'lat': 43.6417386, 'lng': -79.4233157}",C5429319,"{'mls_number': {'value': 'C5429319', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '221 - 36 Lisgar St', 'matchLevel': 'none', 'matchedWords': []}}"
670903,C5429378,Address,dpz83g0ezfuy33ksk5qu,43.6548343,-79.3751950,303 - 77 Shuter St,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,303,3,2801,TSCC,644900,1,0,0,0,6475,1,1,450757,9571,749,Church St. Corridor,14,Downtown,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/88-north-condos-88-queen-st-e-77-shuter-st/unit-303-C5429378,2245.76,2021,1,1,1+1,1.1,1,No,0,,Owned,500,599,554,Calculated,,,,,,396.89,25,3,https://shared-s3.property.ca/public/images/listings/optimized/c5429378/mls/,None,,,2021-11-11,1636668096,Shuter Street,"RE/MAX REALTY ONE INC., BROKERAGE",,,Immediate,2021-Nov,S,Open Balcony,Restrictions,2021-11-11 15:10:15,2021-11-11 21:45:18,,1,1,"['BBQ Permitted', 'Concierge', 'Gym', 'Games Room', 'Indoor Pool', 'Beanfield Fibre Available', 'Business Centre (WiFi)', 'Outdoor Patio', 'Outdoor Pool', 'Party Room', 'Pet Spa', 'Yoga Studio', 'Rec Room', 'Visitor Parking']",['High-Rise'],,mls_number,C5429378,SearchListing,C5429378 | For Sale,[],"{'lat': 43.6548343, 'lng': -79.375195}",C5429378,"{'mls_number': {'value': 'C5429378', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '303 - 77 Shuter St', 'matchLevel': 'none', 'matchedWords': []}}"
672617,C5431207,Address,dpz8bb3e8fgef5be1r4h,43.7275754,-79.4180691,309 - 1700 Avenue Rd,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,309,09,,,1770000,1,0,0,0,2076,1,New,120905,6867,809,Bedford Park-Nortown,17,North York,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/empire-maven-condos-1700-avenue-rd/unit-309-C5431207,0,2021,2,,2,2,2,No,1,Underground,Owned,1000,1199,,,,,,,,823.04,15,2,https://shared-s3.property.ca/public/images/listings/optimized/c5431207/mls/,None,,,2021-11-11,1636666912,Avenue Road,"TFN REALTY INC., BROKERAGE",,,Tba,2021-Nov,NW,Terrace,Restrictions,2021-11-12 21:49:46,2021-11-12 21:29:15,,1,1,"['BBQ Permitted', 'Concierge', 'Gym', 'Guest Suites', 'Party Room', 'Rooftop Deck', 'Outdoor Patio']",[],,mls_number,C5431207,SearchListing,C5431207 | For Sale,[],"{'lat': 43.7275754, 'lng': -79.4180691}",C5431207,"{'mls_number': {'value': 'C5431207', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '309 - 1700 Avenue Rd', 'matchLevel': 'none', 'matchedWords': []}}"
671495,C5430066,Address,dpz891mp769uzw8uj336,43.6897659,-79.4021711,1703 - 609 Avenue Rd,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,1703,03,2800,TSCC,969000,1,0,0,0,1474,1,1,286281,10605,871,Yonge-St. Clair,21,Midtown | Central,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/609-avenue-609-avenue-rd/unit-1703-C5430066,2991.21,2021,2,,2,2,2,No,1,Underground,Owned,600,699,,,,,,,,489.36,26,2,https://shared-s3.property.ca/public/images/listings/optimized/c5430066/mls/,None,,,2021-11-11,1636666909,Avenue Road,"RE/MAX HALLMARK REALTY LTD., BROKERAGE",,,30/60,2021-Dec,S,Open Balcony,Restrictions,2021-11-11 21:49:44,2021-11-11 21:22:10,,1,1,"['Concierge', 'Gym', 'Party Room', 'Rec Room', 'Security Guard', 'Visitor Parking']",[],,mls_number,C5430066,SearchListing,C5430066 | For Sale,[],"{'lat': 43.6897659, 'lng': -79.4021711}",C5430066,"{'mls_number': {'value': 'C5430066', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '1703 - 609 Avenue Rd', 'matchLevel': 'none', 'matchedWords': []}}"
671637,C5430225,Address,dpz90bfcep5pzn9urgzb,43.7739475,-79.4162564,112 - 365 Beecroft Rd,Townhouse,Townhouse,Sale,Active,6,Condo,Condo Townhouse,112,12,2465,TSCC,1228000,1,0,0,0,1340,6,6,2344043,3358,814,Willowdale West,17,North York,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/celsius-26-churchill-ave-27-39-horsham-ave-68-78-canterbury-pl-351-369-beecroft-rd/unit-112-C5430225,5126.4,2021,3,,3,3,2,No,1,Underground,Owned,1200,1399,,,,,,,,563.46,26,7,https://shared-s3.property.ca/public/images/listings/optimized/c5430225/mls/,None,,,2021-11-11,1636666881,Beecroft Road,"RE/MAX REALTY SPECIALISTS INC., BROKERAGE",,,Flexible,2021-Nov,EW,Open Balcony,Restrictions,2021-11-12 00:49:39,2021-11-26 21:39:29,,1,1,"['Bike Storage', 'Concierge', 'Guest Suites', 'Gym', 'Party Room', 'Visitor Parking', 'Rooftop Deck', 'Public Transit', 'BBQ Permitted', 'Media Room', 'Meeting Room', 'Outdoor Patio', 'Pet Restriction', 'Security Guard', 'Security System', 'Visitor Lounge', 'FibreStream Internet', 'Games Room']",['High-Rise'],,mls_number,C5430225,SearchListing,C5430225 | For Sale,[],"{'lat': 43.7739475, 'lng': -79.4162564}",C5430225,"{'mls_number': {'value': 'C5430225', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '112 - 365 Beecroft Rd', 'matchLevel': 'none', 'matchedWords': []}}"
